record_id,title,year,search_source,screen_decision_codex,screen_decision_gemini,screen_confidence_codex,screen_confidence_gemini,exclude_code_codex,exclude_code_gemini,rationale_codex,rationale_gemini,screen_consensus,oauth_auth_method_codex,oauth_auth_method_gemini,human1_decision,human2_decision,adjudicated_final_decision,exclude_code,decision_rationale,adjudicator_id,screening_tier,codex_retry2_model,consensus_note,review_priority,review_type
REC_01542,"What makes ALEKS learning successful?: influences of prior knowledge, learning time, self-efficacy, and resource management on learning achievement",2025,WoS; Scopus,uncertain,uncertain,0.0,0.7,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study appears to be quantitative, focuses on an AI-based learning tool (ALEKS) in education, and measures self-efficacy, an adoption construct. However, publication date, language, and the reporting of usable effect sizes cannot be determined from the title alone.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_06612,Does collaboration in cyberspace promote entrepreneurial intentions? Empirical evidence of digital entrepreneurship among Korean university students in the AI era,2025,Scopus,uncertain,uncertain,0.0,0.7,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title mentions 'AI era' as a general context but does not explicitly state that AI *tools* in *education* are the focus of the study; it appears to investigate digital entrepreneurship and cyberspace collaboration. Without an abstract, it is unclear if criterion #2 is met.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_00700,"A context-aware mobile learning system for adapting learning content and format of presentation: design, validation and evaluation",2020,WoS; Scopus,uncertain,uncertain,0.0,0.3,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title suggests an empirical study in an educational context. However, it does not explicitly mention AI as the core technology, nor does it indicate that the study measures adoption, acceptance, intention to use, or actual use of the system. Without the abstract, it is impossible to verify key inclusion criteria such as the presence of AI, the measurement of adoption, quantitative methodology, sample size, or statistical reporting.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_06645,Students’ use of AI tools and attitudes towards using ChatGPT in higher education: a developing country perspective,2025,Scopus,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study title aligns with AI focus, education context, student participants, and likely adoption constructs. However, the absence of an abstract prevents confirmation of empirical/quantitative methodology and reported effect sizes, and publication details are missing.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_13413,Determinants of Intention to Use Artificial Intelligence-Based Diagnosis Support System Among Prospective Physicians,2021,WoS; Scopus,uncertain,uncertain,0.0,0.7,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title indicates a quantitative study on AI adoption in medical education. However, publication date, language, and presence of usable effect sizes cannot be determined from the provided information.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_06647,Research on the factors influencing the adoption of artificial intelligence technology by university librarians,2025,WoS; Scopus,uncertain,uncertain,0.0,0.8,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title indicates research on AI adoption by university librarians (educational staff). However, without the abstract or full text, it is uncertain if it is an empirical quantitative study, reports usable effect sizes, or meets the publication date and language criteria.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_02198,A cross-country analysis of self-determination and continuance use intention of AI tools in business education: Does instructor support matter?,2025,WoS; Scopus,uncertain,uncertain,0.0,0.8,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study's title aligns with most inclusion criteria (quantitative, AI in education, adoption construct, and likely participants), but publication date, language, and the presence of usable effect sizes cannot be confirmed from the provided information.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_13872,Generative AI in Healthcare: Insights from Health Professions Educators and Students,2025,WoS; Scopus,uncertain,uncertain,0.0,0.6,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title indicates an AI focus within an educational context ('Health Professions Educators and Students'). However, without the abstract, it's impossible to verify if it's an empirical quantitative study, measures adoption/acceptance, meets the sample size requirement, or reports statistical relationships.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_13878,Factors Influencing Students' Intention to Use E-Textbooks and Their Impact on Academic Achievement in Bilingual Environment: An Empirical Study Jordan,2022,WoS; Scopus,uncertain,uncertain,0.0,0.0,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Abstract content is missing, cannot assess against inclusion/exclusion criteria.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_01674,The acceptance of generative artificial intelligence technology: an empirical study by applying structural equation modelling,2025,WoS; Scopus,uncertain,uncertain,0.0,0.8,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Title indicates empirical study measuring AI acceptance using SEM, but educational context and sample size are not specified in the title. An abstract is needed to confirm.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_02200,How do ChatGPT's benefit-risk-coping paradoxes impact higher education in Taiwan and Indonesia?,2025,WoS; Scopus,uncertain,uncertain,0.0,0.3,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title indicates an AI tool in an educational context, but without the abstract, it's unclear if it's an empirical quantitative study, measures AI adoption/acceptance, or reports statistical relationships. The focus on 'benefit-risk-coping paradoxes' doesn't explicitly guarantee adoption/acceptance measurement.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_02202,Adapting teaching and learning with existing generative AI by higher education Students: Comparative study of Zayed University and King Abdulaziz University,2025,WoS; Scopus,uncertain,uncertain,0.0,0.3,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Abstract is missing. Title suggests an educational context and generative AI, but methodology (empirical quantitative), specific adoption/acceptance measures, and sample size cannot be determined.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_13882,Higher Education Students' Perceptions of GenAI Tools for Learning,2024,WoS; Scopus,uncertain,uncertain,0.0,0.6,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Abstract missing. Cannot confirm if it is an empirical quantitative study, reports statistical relationships, or meets sample size criteria (IC1, IC4, IC5). The title suggests it might meet IC2 and IC3.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_01679,Integrating motivated goal achievement in maritime simulator training,2023,WoS; Scopus,uncertain,uncertain,0.0,0.3,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","No abstract provided to determine if it's an empirical quantitative study, measures AI adoption/acceptance, uses an AI-based tool, sample size, or reports statistical relationships.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_02203,Assessing the importance of variables from a revised technology acceptance model for the use of ChatGPT by university students,2025,WoS; Scopus,uncertain,uncertain,0.0,0.7,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Uncertain due to missing abstract. Cannot confirm if it is an empirical quantitative study, reports statistical relationships, or meets the sample size >= 50 criterion.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_06702,Identifying librarians' readiness to leverage artificial intelligence for sustainable competence development and smart library services: an empirical investigation from universities' librarians,2024,WoS; Scopus,uncertain,uncertain,0.0,0.6,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni",Sample size (IC4) and explicit statistical relationships (IC5) cannot be confirmed from the title alone.,uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_00742,"Modeling the structural relationships among Chinese secondary school students' computational thinking efficacy in learning AI, AI literacy, and approaches to learning AI",2024,WoS,uncertain,uncertain,0.0,0.7,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Title indicates a quantitative study ('Modeling structural relationships') in an educational context ('Chinese secondary school students' computational thinking efficacy in learning AI, AI literacy, and approaches to learning AI'). However, without the abstract, it's uncertain if the study measures 'adoption, acceptance, intention to use, or actual use of AI' (IC3) and if the 'sample size >= 50' (IC4).",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_06742,The role of AI characteristics and their influence on higher education students’ continuance intention to use GenAI tools,2025,Scopus,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Abstract missing, cannot verify if it's an empirical quantitative study, sample size >= 50, or reports statistical relationships.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_00743,Investigating student acceptance of an academic advising chatbot in higher education institutions,2024,WoS; Scopus,uncertain,uncertain,0.0,0.6,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Abstract missing; cannot confirm empirical quantitative study, sample size, or statistical relationships from title alone.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
