study_id,construct_1,construct_2,r_numeric,sample_size_numeric,source_file,source_location,flag,notes
S088,BI,UB,0.399,353.0,latest_human_R4_CORRELATIONS,,,Table 3 correlation matrix (Fornell-Larcker; diagonal=sqrt AVE).
S088,EE,FC,0.409,353.0,latest_human_R4_CORRELATIONS,,,Table 3 correlation matrix (Fornell-Larcker; diagonal=sqrt AVE).
S088,EE,PE,0.319,353.0,latest_human_R4_CORRELATIONS,,,Table 3 correlation matrix (Fornell-Larcker; diagonal=sqrt AVE).
S088,EE,SI,0.175,353.0,latest_human_R4_CORRELATIONS,,,Table 3 correlation matrix (Fornell-Larcker; diagonal=sqrt AVE).
S088,EE,TRU,0.141,353.0,latest_human_R4_CORRELATIONS,,,Table 3 correlation matrix (Fornell-Larcker; diagonal=sqrt AVE).
S088,EE,UB,0.184,353.0,latest_human_R4_CORRELATIONS,,,Table 3 correlation matrix (Fornell-Larcker; diagonal=sqrt AVE).
S088,FC,PE,0.393,353.0,latest_human_R4_CORRELATIONS,,,Table 3 correlation matrix (Fornell-Larcker; diagonal=sqrt AVE).
S088,FC,SI,0.164,353.0,latest_human_R4_CORRELATIONS,,,Table 3 correlation matrix (Fornell-Larcker; diagonal=sqrt AVE).
S088,FC,TRU,0.093,353.0,latest_human_R4_CORRELATIONS,,,Table 3 correlation matrix (Fornell-Larcker; diagonal=sqrt AVE).
S088,FC,UB,0.246,353.0,latest_human_R4_CORRELATIONS,,,Table 3 correlation matrix (Fornell-Larcker; diagonal=sqrt AVE).
S088,PE,SI,0.346,353.0,latest_human_R4_CORRELATIONS,,,Table 3 correlation matrix (Fornell-Larcker; diagonal=sqrt AVE).
S088,PE,TRU,0.194,353.0,latest_human_R4_CORRELATIONS,,,Table 3 correlation matrix (Fornell-Larcker; diagonal=sqrt AVE).
S088,PE,UB,0.29,353.0,latest_human_R4_CORRELATIONS,,,Table 3 correlation matrix (Fornell-Larcker; diagonal=sqrt AVE).
S088,SI,TRU,0.132,353.0,latest_human_R4_CORRELATIONS,,,Table 3 correlation matrix (Fornell-Larcker; diagonal=sqrt AVE).
S088,SI,UB,0.207,353.0,latest_human_R4_CORRELATIONS,,,Table 3 correlation matrix (Fornell-Larcker; diagonal=sqrt AVE).
S088,TRU,UB,0.224,353.0,latest_human_R4_CORRELATIONS,,,Table 3 correlation matrix (Fornell-Larcker; diagonal=sqrt AVE).
S192,ATT,BI,0.03,693.0,latest_human_R4_CORRELATIONS,,,"Table 5 multivariable linear regression coefficient (Attitude->BI, beta). Raw beta retained. No correlation matrix reported (regression study)."
S192,BI,EE,0.03,693.0,latest_human_R4_CORRELATIONS,,,"Table 5 multivariable linear regression coefficient (EE->BI, beta). Raw beta retained. No correlation matrix reported (regression study)."
S192,BI,FC,0.29,693.0,latest_human_R4_CORRELATIONS,,,"Table 5 multivariable linear regression coefficient (FC->BI, beta). Raw beta retained. No correlation matrix reported (regression study)."
S192,BI,PE,0.09,693.0,latest_human_R4_CORRELATIONS,,,"Table 5 multivariable linear regression coefficient (PE->BI, beta). Raw beta retained. No correlation matrix reported (regression study)."
S192,BI,SI,0.32,693.0,latest_human_R4_CORRELATIONS,,,"Table 5 multivariable linear regression coefficient (SI->BI, beta). Raw beta retained. No correlation matrix reported (regression study)."
S192,BI,UB,0.27,693.0,latest_human_R4_CORRELATIONS,,,"Table 5 multivariable linear regression coefficient (Utilization behavior->BI, beta). Raw beta retained. No correlation matrix reported (regression study)."
S006,BI,EE,0.367,1167.0,latest_human_R4_CORRELATIONS,,,Table 6 Fornell-Larcker criterion (off-diagonal correlation; diagonal=sqrt AVE).
S006,BI,FC,0.22,1167.0,latest_human_R4_CORRELATIONS,,,Table 6 Fornell-Larcker criterion (off-diagonal correlation; diagonal=sqrt AVE).
S006,BI,PE,0.626,1167.0,latest_human_R4_CORRELATIONS,,,Table 6 Fornell-Larcker criterion (off-diagonal correlation; diagonal=sqrt AVE).
S006,BI,SI,0.421,1167.0,latest_human_R4_CORRELATIONS,,,Table 6 Fornell-Larcker criterion (off-diagonal correlation; diagonal=sqrt AVE).
S006,BI,UB,0.596,1167.0,latest_human_R4_CORRELATIONS,,,Table 6 Fornell-Larcker criterion (off-diagonal correlation; diagonal=sqrt AVE).
S006,EE,FC,0.333,1167.0,latest_human_R4_CORRELATIONS,,,Table 6 Fornell-Larcker criterion (off-diagonal correlation; diagonal=sqrt AVE).
S006,EE,PE,0.334,1167.0,latest_human_R4_CORRELATIONS,,,Table 6 Fornell-Larcker criterion (off-diagonal correlation; diagonal=sqrt AVE).
S006,EE,SI,0.377,1167.0,latest_human_R4_CORRELATIONS,,,Table 6 Fornell-Larcker criterion (off-diagonal correlation; diagonal=sqrt AVE).
S006,EE,UB,0.307,1167.0,latest_human_R4_CORRELATIONS,,,Table 6 Fornell-Larcker criterion (off-diagonal correlation; diagonal=sqrt AVE).
S006,FC,PE,0.134,1167.0,latest_human_R4_CORRELATIONS,,,Table 6 Fornell-Larcker criterion (off-diagonal correlation; diagonal=sqrt AVE).
S006,FC,SI,-0.029,1167.0,latest_human_R4_CORRELATIONS,,,Table 6 Fornell-Larcker criterion (off-diagonal correlation; diagonal=sqrt AVE).
S006,FC,UB,0.402,1167.0,latest_human_R4_CORRELATIONS,,,Table 6 Fornell-Larcker criterion (off-diagonal correlation; diagonal=sqrt AVE).
S006,PE,SI,0.403,1167.0,latest_human_R4_CORRELATIONS,,,Table 6 Fornell-Larcker criterion (off-diagonal correlation; diagonal=sqrt AVE).
S006,PE,UB,0.469,1167.0,latest_human_R4_CORRELATIONS,,,Table 6 Fornell-Larcker criterion (off-diagonal correlation; diagonal=sqrt AVE).
S006,SI,UB,0.334,1167.0,latest_human_R4_CORRELATIONS,,,Table 6 Fornell-Larcker criterion (off-diagonal correlation; diagonal=sqrt AVE).
S003,EE,FC,0.271,195.0,latest_human_R4_CORRELATIONS,,,Table 5 FLC (Fornell-Larcker criterion; off-diagonal correlation; diagonal=sqrt AVE).
S003,EE,PE,0.496,195.0,latest_human_R4_CORRELATIONS,,,Table 5 FLC (Fornell-Larcker criterion; off-diagonal correlation; diagonal=sqrt AVE).
S003,EE,SI,0.414,195.0,latest_human_R4_CORRELATIONS,,,Table 5 FLC (Fornell-Larcker criterion; off-diagonal correlation; diagonal=sqrt AVE).
S003,EE,UB,0.241,195.0,latest_human_R4_CORRELATIONS,,,Table 5 FLC (Fornell-Larcker criterion; off-diagonal correlation; diagonal=sqrt AVE).
S003,FC,PE,0.448,195.0,latest_human_R4_CORRELATIONS,,,Table 5 FLC (Fornell-Larcker criterion; off-diagonal correlation; diagonal=sqrt AVE).
S003,FC,SI,0.565,195.0,latest_human_R4_CORRELATIONS,,,Table 5 FLC (Fornell-Larcker criterion; off-diagonal correlation; diagonal=sqrt AVE).
S003,FC,UB,0.609,195.0,latest_human_R4_CORRELATIONS,,,Table 5 FLC (Fornell-Larcker criterion; off-diagonal correlation; diagonal=sqrt AVE).
S003,PE,SI,0.644,195.0,latest_human_R4_CORRELATIONS,,,Table 5 FLC (Fornell-Larcker criterion; off-diagonal correlation; diagonal=sqrt AVE).
S003,PE,UB,0.726,195.0,latest_human_R4_CORRELATIONS,,,Table 5 FLC (Fornell-Larcker criterion; off-diagonal correlation; diagonal=sqrt AVE).
S003,SI,UB,0.73,195.0,latest_human_R4_CORRELATIONS,,,Table 5 FLC (Fornell-Larcker criterion; off-diagonal correlation; diagonal=sqrt AVE).
S037,BI,EE,0.601,635.0,latest_human_R4_CORRELATIONS,,,Table 4 lower triangle (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; upper triangle HTMT not used).
S037,BI,PE,0.692,635.0,latest_human_R4_CORRELATIONS,,,Table 4 lower triangle (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; upper triangle HTMT not used).
S037,BI,SI,0.528,635.0,latest_human_R4_CORRELATIONS,,,Table 4 lower triangle (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; upper triangle HTMT not used).
S037,BI,TRU,0.72,635.0,latest_human_R4_CORRELATIONS,,,Table 4 lower triangle (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; upper triangle HTMT not used).
S037,EE,PE,0.664,635.0,latest_human_R4_CORRELATIONS,,,Table 4 lower triangle (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; upper triangle HTMT not used).
S037,EE,SI,0.542,635.0,latest_human_R4_CORRELATIONS,,,Table 4 lower triangle (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; upper triangle HTMT not used).
S037,EE,TRU,0.539,635.0,latest_human_R4_CORRELATIONS,,,Table 4 lower triangle (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; upper triangle HTMT not used).
S037,PE,SI,0.542,635.0,latest_human_R4_CORRELATIONS,,,Table 4 lower triangle (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; upper triangle HTMT not used).
S037,PE,TRU,0.601,635.0,latest_human_R4_CORRELATIONS,,,Table 4 lower triangle (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; upper triangle HTMT not used).
S037,SI,TRU,0.519,635.0,latest_human_R4_CORRELATIONS,,,Table 4 lower triangle (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; upper triangle HTMT not used).
S112,BI,EE,0.108,500.0,latest_human_R4_CORRELATIONS,,,"Table 9 CB-SEM (AMOS) standardized path coefficient (EE->BI (H2), beta). Raw beta retained. No correlation matrix reported (CB-SEM)."
S112,BI,FC,0.111,500.0,latest_human_R4_CORRELATIONS,,,"Table 9 CB-SEM (AMOS) standardized path coefficient (FC->BI (H4), beta). Raw beta retained. No correlation matrix reported (CB-SEM)."
S112,BI,PE,0.177,500.0,latest_human_R4_CORRELATIONS,,,"Table 9 CB-SEM (AMOS) standardized path coefficient (PE->BI (H1), beta). Raw beta retained. No correlation matrix reported (CB-SEM)."
S112,BI,SI,0.238,500.0,latest_human_R4_CORRELATIONS,,,"Table 9 CB-SEM (AMOS) standardized path coefficient (SI->BI (H3), beta). Raw beta retained. No correlation matrix reported (CB-SEM)."
S112,EE,FC,0.377,500.0,latest_human_R4_CORRELATIONS,,,"Table 9 CB-SEM (AMOS) standardized path coefficient (FC->EE (H7), beta). Raw beta retained. No correlation matrix reported (CB-SEM)."
S112,EE,PE,0.247,500.0,latest_human_R4_CORRELATIONS,,,"Table 9 CB-SEM (AMOS) standardized path coefficient (EE->PE (H10), beta). Raw beta retained. No correlation matrix reported (CB-SEM)."
S112,PE,SI,0.22,500.0,latest_human_R4_CORRELATIONS,,,"Table 9 CB-SEM (AMOS) standardized path coefficient (SI->PE (H9), beta). Raw beta retained. No correlation matrix reported (CB-SEM)."
S040,BI,EE,0.59,290.0,latest_human_R4_CORRELATIONS,,,Table 6 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE; BIAC=BI). HTMT (Table 5) not used per project rule.
S040,BI,PE,0.55,290.0,latest_human_R4_CORRELATIONS,,,Table 6 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE; BIAC=BI). HTMT (Table 5) not used per project rule.
S040,BI,TRU,0.84,290.0,latest_human_R4_CORRELATIONS,,,Table 6 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE; BIAC=BI). HTMT (Table 5) not used per project rule.
S040,EE,PE,0.48,290.0,latest_human_R4_CORRELATIONS,,,Table 6 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE; BIAC=BI). HTMT (Table 5) not used per project rule.
S040,EE,TRU,0.65,290.0,latest_human_R4_CORRELATIONS,,,Table 6 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE; BIAC=BI). HTMT (Table 5) not used per project rule.
S040,PE,TRU,0.59,290.0,latest_human_R4_CORRELATIONS,,,Table 6 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE; BIAC=BI). HTMT (Table 5) not used per project rule.
S224,BI,EE,0.2,301.0,latest_human_R4_CORRELATIONS,,,Fig 6 combined-model path coefficient (EE->BI). APPEARS UNSTANDARDIZED (figure inter-construct covariances >1). Raw value retained. No correlation matrix (separate-model Tables 3-5 had unstandardized b>1).
S224,BI,FC,0.073,301.0,latest_human_R4_CORRELATIONS,,,Fig 6 combined-model path coefficient (FC->BI). APPEARS UNSTANDARDIZED (figure inter-construct covariances >1). Raw value retained. No correlation matrix (separate-model Tables 3-5 had unstandardized b>1).
S224,BI,PE,0.26,301.0,latest_human_R4_CORRELATIONS,,,Fig 6 combined-model path coefficient (PE->BI). APPEARS UNSTANDARDIZED (figure inter-construct covariances >1). Raw value retained. No correlation matrix (separate-model Tables 3-5 had unstandardized b>1).
S224,BI,SI,0.27,301.0,latest_human_R4_CORRELATIONS,,,Fig 6 combined-model path coefficient (SI->BI). APPEARS UNSTANDARDIZED (figure inter-construct covariances >1). Raw value retained. No correlation matrix (separate-model Tables 3-5 had unstandardized b>1).
S224,BI,UB,0.043,301.0,latest_human_R4_CORRELATIONS,,,Fig 6 combined-model path coefficient (BI->Technology use). APPEARS UNSTANDARDIZED (figure inter-construct covariances >1). Raw value retained. No correlation matrix (separate-model Tables 3-5 had unstandardized b>1).
S116,BI,EE,0.35,8496.0,latest_human_R4_CORRELATIONS,,,Table 5 below-diagonal (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; above-diagonal=HTMT not used).
S116,BI,FC,0.37,8496.0,latest_human_R4_CORRELATIONS,,,Table 5 below-diagonal (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; above-diagonal=HTMT not used).
S116,BI,PE,0.43,8496.0,latest_human_R4_CORRELATIONS,,,Table 5 below-diagonal (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; above-diagonal=HTMT not used).
S116,BI,SI,0.32,8496.0,latest_human_R4_CORRELATIONS,,,Table 5 below-diagonal (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; above-diagonal=HTMT not used).
S116,BI,UB,0.66,8496.0,latest_human_R4_CORRELATIONS,,,Table 5 below-diagonal (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; above-diagonal=HTMT not used).
S116,EE,FC,0.57,8496.0,latest_human_R4_CORRELATIONS,,,Table 5 below-diagonal (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; above-diagonal=HTMT not used).
S116,EE,PE,0.61,8496.0,latest_human_R4_CORRELATIONS,,,Table 5 below-diagonal (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; above-diagonal=HTMT not used).
S116,EE,SI,0.28,8496.0,latest_human_R4_CORRELATIONS,,,Table 5 below-diagonal (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; above-diagonal=HTMT not used).
S116,EE,UB,0.4,8496.0,latest_human_R4_CORRELATIONS,,,Table 5 below-diagonal (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; above-diagonal=HTMT not used).
S116,FC,PE,0.49,8496.0,latest_human_R4_CORRELATIONS,,,Table 5 below-diagonal (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; above-diagonal=HTMT not used).
S116,FC,SI,0.29,8496.0,latest_human_R4_CORRELATIONS,,,Table 5 below-diagonal (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; above-diagonal=HTMT not used).
S116,FC,UB,0.5,8496.0,latest_human_R4_CORRELATIONS,,,Table 5 below-diagonal (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; above-diagonal=HTMT not used).
S116,PE,SI,0.22,8496.0,latest_human_R4_CORRELATIONS,,,Table 5 below-diagonal (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; above-diagonal=HTMT not used).
S116,PE,UB,0.41,8496.0,latest_human_R4_CORRELATIONS,,,Table 5 below-diagonal (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; above-diagonal=HTMT not used).
S116,SI,UB,0.32,8496.0,latest_human_R4_CORRELATIONS,,,Table 5 below-diagonal (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; above-diagonal=HTMT not used).
S172,BI,EE,0.889,330.0,latest_human_R4_CORRELATIONS,,,Table 4 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). AIHE(AI adoption)=UB. Interaction terms (EE.BI/PE.BI/PR.BI) and Perceived Risk excluded. NOTE: discriminant validity concern (some r > sqrt AVE).
S172,BI,PE,0.779,330.0,latest_human_R4_CORRELATIONS,,,Table 4 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). AIHE(AI adoption)=UB. Interaction terms (EE.BI/PE.BI/PR.BI) and Perceived Risk excluded. NOTE: discriminant validity concern (some r > sqrt AVE).
S172,BI,UB,0.881,330.0,latest_human_R4_CORRELATIONS,,,Table 4 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). AIHE(AI adoption)=UB. Interaction terms (EE.BI/PE.BI/PR.BI) and Perceived Risk excluded. NOTE: discriminant validity concern (some r > sqrt AVE).
S172,EE,PE,0.692,330.0,latest_human_R4_CORRELATIONS,,,Table 4 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). AIHE(AI adoption)=UB. Interaction terms (EE.BI/PE.BI/PR.BI) and Perceived Risk excluded. NOTE: discriminant validity concern (some r > sqrt AVE).
S172,EE,UB,0.878,330.0,latest_human_R4_CORRELATIONS,,,Table 4 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). AIHE(AI adoption)=UB. Interaction terms (EE.BI/PE.BI/PR.BI) and Perceived Risk excluded. NOTE: discriminant validity concern (some r > sqrt AVE).
S172,PE,UB,0.787,330.0,latest_human_R4_CORRELATIONS,,,Table 4 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). AIHE(AI adoption)=UB. Interaction terms (EE.BI/PE.BI/PR.BI) and Perceived Risk excluded. NOTE: discriminant validity concern (some r > sqrt AVE).
S159,BI,EE,0.103,483.0,latest_human_R4_CORRELATIONS,,,Table 5 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE).
S159,BI,PE,0.127,483.0,latest_human_R4_CORRELATIONS,,,Table 5 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE).
S159,BI,SI,0.053,483.0,latest_human_R4_CORRELATIONS,,,Table 5 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE).
S159,BI,TRU,0.137,483.0,latest_human_R4_CORRELATIONS,,,Table 5 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE).
S159,EE,PE,0.139,483.0,latest_human_R4_CORRELATIONS,,,Table 5 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE).
S159,EE,SI,0.02,483.0,latest_human_R4_CORRELATIONS,,,Table 5 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE).
S159,EE,TRU,0.087,483.0,latest_human_R4_CORRELATIONS,,,Table 5 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE).
S159,PE,SI,0.154,483.0,latest_human_R4_CORRELATIONS,,,Table 5 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE).
S159,PE,TRU,0.008,483.0,latest_human_R4_CORRELATIONS,,,Table 5 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE).
S159,SI,TRU,0.037,483.0,latest_human_R4_CORRELATIONS,,,Table 5 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE).
S134,BI,EE,0.045,484.0,latest_human_R4_CORRELATIONS,,,"Standardized linear regression coefficient (EE->BI (Table 8), beta). Raw beta retained. No correlation matrix reported (regression study)."
S134,BI,FC,0.024,484.0,latest_human_R4_CORRELATIONS,,,"Standardized linear regression coefficient (FC->BI (Table 8), beta). Raw beta retained. No correlation matrix reported (regression study)."
S134,BI,PE,0.388,484.0,latest_human_R4_CORRELATIONS,,,"Standardized linear regression coefficient (PE->BI (Table 8), beta). Raw beta retained. No correlation matrix reported (regression study)."
S134,BI,SI,0.029,484.0,latest_human_R4_CORRELATIONS,,,"Standardized linear regression coefficient (SI->BI (Table 8), beta). Raw beta retained. No correlation matrix reported (regression study)."
S134,BI,UB,0.39,484.0,latest_human_R4_CORRELATIONS,,,"Standardized linear regression coefficient (BI->UB (Table 9), beta). Raw beta retained. No correlation matrix reported (regression study)."
S134,FC,UB,0.118,484.0,latest_human_R4_CORRELATIONS,,,"Standardized linear regression coefficient (FC->UB (Table 9), beta). Raw beta retained. No correlation matrix reported (regression study)."
S082,BI,EE,0.61,308.0,latest_human_R4_CORRELATIONS,,,Table 4 correlation matrix (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 3) not used per project rule.
S082,BI,FC,0.58,308.0,latest_human_R4_CORRELATIONS,,,Table 4 correlation matrix (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 3) not used per project rule.
S082,BI,PE,0.73,308.0,latest_human_R4_CORRELATIONS,,,Table 4 correlation matrix (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 3) not used per project rule.
S082,BI,SI,0.3,308.0,latest_human_R4_CORRELATIONS,,,Table 4 correlation matrix (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 3) not used per project rule.
S082,EE,FC,0.68,308.0,latest_human_R4_CORRELATIONS,,,Table 4 correlation matrix (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 3) not used per project rule.
S082,EE,PE,0.74,308.0,latest_human_R4_CORRELATIONS,,,Table 4 correlation matrix (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 3) not used per project rule.
S082,EE,SI,0.22,308.0,latest_human_R4_CORRELATIONS,,,Table 4 correlation matrix (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 3) not used per project rule.
S082,FC,PE,0.56,308.0,latest_human_R4_CORRELATIONS,,,Table 4 correlation matrix (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 3) not used per project rule.
S082,FC,SI,0.33,308.0,latest_human_R4_CORRELATIONS,,,Table 4 correlation matrix (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 3) not used per project rule.
S082,PE,SI,0.26,308.0,latest_human_R4_CORRELATIONS,,,Table 4 correlation matrix (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 3) not used per project rule.
S182,BI,EE,0.5,380.0,latest_human_R4_CORRELATIONS,,,Table 4 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 5) not used per project rule.
S182,BI,FC,0.56,380.0,latest_human_R4_CORRELATIONS,,,Table 4 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 5) not used per project rule.
S182,BI,PE,0.601,380.0,latest_human_R4_CORRELATIONS,,,Table 4 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 5) not used per project rule.
S182,BI,SI,0.64,380.0,latest_human_R4_CORRELATIONS,,,Table 4 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 5) not used per project rule.
S182,EE,FC,0.657,380.0,latest_human_R4_CORRELATIONS,,,Table 4 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 5) not used per project rule.
S182,EE,PE,0.54,380.0,latest_human_R4_CORRELATIONS,,,Table 4 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 5) not used per project rule.
S182,EE,SI,0.505,380.0,latest_human_R4_CORRELATIONS,,,Table 4 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 5) not used per project rule.
S182,FC,PE,0.522,380.0,latest_human_R4_CORRELATIONS,,,Table 4 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 5) not used per project rule.
S182,FC,SI,0.617,380.0,latest_human_R4_CORRELATIONS,,,Table 4 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 5) not used per project rule.
S182,PE,SI,0.562,380.0,latest_human_R4_CORRELATIONS,,,Table 4 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 5) not used per project rule.
S199,BI,EE,0.207,197.0,latest_human_R4_CORRELATIONS,,,"Table 4 Pearson correlation matrix (lower triangle; diagonal=sqrt AVE/Fornell-Larcker). ** p<.01, * p<.05."
S199,BI,FC,0.388,197.0,latest_human_R4_CORRELATIONS,,,"Table 4 Pearson correlation matrix (lower triangle; diagonal=sqrt AVE/Fornell-Larcker). ** p<.01, * p<.05."
S199,BI,PE,0.703,197.0,latest_human_R4_CORRELATIONS,,,"Table 4 Pearson correlation matrix (lower triangle; diagonal=sqrt AVE/Fornell-Larcker). ** p<.01, * p<.05."
S199,BI,SI,0.559,197.0,latest_human_R4_CORRELATIONS,,,"Table 4 Pearson correlation matrix (lower triangle; diagonal=sqrt AVE/Fornell-Larcker). ** p<.01, * p<.05."
S199,BI,UB,0.738,197.0,latest_human_R4_CORRELATIONS,,,"Table 4 Pearson correlation matrix (lower triangle; diagonal=sqrt AVE/Fornell-Larcker). ** p<.01, * p<.05."
S199,EE,FC,0.462,197.0,latest_human_R4_CORRELATIONS,,,"Table 4 Pearson correlation matrix (lower triangle; diagonal=sqrt AVE/Fornell-Larcker). ** p<.01, * p<.05."
S199,EE,PE,0.45,197.0,latest_human_R4_CORRELATIONS,,,"Table 4 Pearson correlation matrix (lower triangle; diagonal=sqrt AVE/Fornell-Larcker). ** p<.01, * p<.05."
S199,EE,SI,0.044,197.0,latest_human_R4_CORRELATIONS,,,"Table 4 Pearson correlation matrix (lower triangle; diagonal=sqrt AVE/Fornell-Larcker). ** p<.01, * p<.05."
S199,EE,UB,0.179,197.0,latest_human_R4_CORRELATIONS,,,"Table 4 Pearson correlation matrix (lower triangle; diagonal=sqrt AVE/Fornell-Larcker). ** p<.01, * p<.05."
