task_unit_id,study_id,reference_record_id,phase_block,pair,sample_or_stratum,n,construct_1,construct_2,reference_r_value,reference_r_source,reference_evidence_type,evidence_family,denominator_family,scoring_eligibility,mapping_confidence,caveat_ids,source_location,frozen_reference_file,model_input_policy,step5_gate_status,notes
FC-S5-TASK-01791,S190,S190_full_sample_BI_EE,phase1,Pair A,full_sample,330,BI,EE,0.53,source_reported_pearson_correlation,source_reported_pearson_correlation,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,high,none,S190.pdf Table 2 Pearson correlation analysis,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch1_source_checked."
FC-S5-TASK-01792,S190,S190_full_sample_BI_FC,phase1,Pair A,full_sample,330,BI,FC,0.64,source_reported_pearson_correlation,source_reported_pearson_correlation,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,medium,none,S190.pdf Table 2 Pearson correlation analysis,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch1_source_checked."
FC-S5-TASK-01793,S190,S190_full_sample_BI_PE,phase1,Pair A,full_sample,330,BI,PE,0.54,source_reported_pearson_correlation,source_reported_pearson_correlation,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,high,none,S190.pdf Table 2 Pearson correlation analysis,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch1_source_checked."
FC-S5-TASK-01794,S190,S190_full_sample_BI_SI,phase1,Pair A,full_sample,330,BI,SI,0.62,source_reported_pearson_correlation,source_reported_pearson_correlation,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,high,none,S190.pdf Table 2 Pearson correlation analysis,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch1_source_checked."
FC-S5-TASK-01795,S190,S190_full_sample_EE_FC,phase1,Pair A,full_sample,330,EE,FC,0.63,source_reported_pearson_correlation,source_reported_pearson_correlation,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,medium,none,S190.pdf Table 2 Pearson correlation analysis,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch1_source_checked."
FC-S5-TASK-01796,S190,S190_full_sample_EE_PE,phase1,Pair A,full_sample,330,EE,PE,0.7,source_reported_pearson_correlation,source_reported_pearson_correlation,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,high,none,S190.pdf Table 2 Pearson correlation analysis,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch1_source_checked."
FC-S5-TASK-01797,S190,S190_full_sample_EE_SI,phase1,Pair A,full_sample,330,EE,SI,0.51,source_reported_pearson_correlation,source_reported_pearson_correlation,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,high,none,S190.pdf Table 2 Pearson correlation analysis,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch1_source_checked."
FC-S5-TASK-01798,S190,S190_full_sample_FC_PE,phase1,Pair A,full_sample,330,FC,PE,0.61,source_reported_pearson_correlation,source_reported_pearson_correlation,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,medium,none,S190.pdf Table 2 Pearson correlation analysis,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch1_source_checked."
FC-S5-TASK-01799,S190,S190_full_sample_FC_SI,phase1,Pair A,full_sample,330,FC,SI,0.71,source_reported_pearson_correlation,source_reported_pearson_correlation,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,medium,none,S190.pdf Table 2 Pearson correlation analysis,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch1_source_checked."
FC-S5-TASK-01800,S190,S190_full_sample_PE_SI,phase1,Pair A,full_sample,330,PE,SI,0.47,source_reported_pearson_correlation,source_reported_pearson_correlation,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,high,none,S190.pdf Table 2 Pearson correlation analysis,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch1_source_checked."
FC-S5-TASK-01801,S191,S191_full_sample_BI_EE,phase1,Pair A,full_sample,331,BI,EE,0.675,source_reported_latent_correlation,fornell_larcker_off_diagonal_latent_correlation,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,high,CAV005,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_reconciled_from_pairwise_workbook."
FC-S5-TASK-01802,S191,S191_full_sample_BI_FC,phase1,Pair A,full_sample,331,BI,FC,0.663,source_reported_latent_correlation,fornell_larcker_off_diagonal_latent_correlation,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,high,CAV005,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_reconciled_from_pairwise_workbook."
FC-S5-TASK-01803,S191,S191_full_sample_BI_PE,phase1,Pair A,full_sample,331,BI,PE,0.631,source_reported_latent_correlation,fornell_larcker_off_diagonal_latent_correlation,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,high,CAV005,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_reconciled_from_pairwise_workbook."
