ai_trace_status,candidate_status,study_id,missing_pair,construct_1,construct_2,candidate_value,present_full10_pairs,missing_full10_pairs,supported_constructs_in_human_reference,construct_1_human_supported,construct_2_human_supported,exact_pair_in_human_or_frozen_reference,exact_pair_sources,frozen_study_status_summary,triage_class,recommended_action,triage_reason,construct_1_terms_found,construct_2_terms_found,table_terms_found,pdf_path_local_only,paper_b_boundary
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S191,ATT-EE,ATT,EE,,21,24,BI;EE;FC;PE;SE;SI;UB,no,yes,no,,notes=draft_status=included_row_draft_reconciled; decision_summary=Use R2 direct Table 2 values for unresolved R1-R2 correlation differences; values reconciled from the Phase 1 pairwise comparison workbook and confirmed against S191 PDF Table 2.; notes=Raw R2 workbook grid is blank; comparison workbook stores R2 direct values in R2_beta column with direct source labels and USE_R2_DIRECT_VALUE resolutions. Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=ATT. This usually indicates AI term-hit overreach or unapproved remap.,attitude;attitudes,EE;ease of use;easy to use;effort expectancy,correlation;correlations;fornell;inter-construct;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S191,ATT-FC,ATT,FC,,21,24,BI;EE;FC;PE;SE;SI;UB,no,yes,no,,notes=draft_status=included_row_draft_reconciled; decision_summary=Use R2 direct Table 2 values for unresolved R1-R2 correlation differences; values reconciled from the Phase 1 pairwise comparison workbook and confirmed against S191 PDF Table 2.; notes=Raw R2 workbook grid is blank; comparison workbook stores R2 direct values in R2_beta column with direct source labels and USE_R2_DIRECT_VALUE resolutions. Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=ATT. This usually indicates AI term-hit overreach or unapproved remap.,attitude;attitudes,FC;facilitating;facilitating conditions;resources;support,correlation;correlations;fornell;inter-construct;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S191,ATT-PE,ATT,PE,,21,24,BI;EE;FC;PE;SE;SI;UB,no,yes,no,,notes=draft_status=included_row_draft_reconciled; decision_summary=Use R2 direct Table 2 values for unresolved R1-R2 correlation differences; values reconciled from the Phase 1 pairwise comparison workbook and confirmed against S191 PDF Table 2.; notes=Raw R2 workbook grid is blank; comparison workbook stores R2 direct values in R2_beta column with direct source labels and USE_R2_DIRECT_VALUE resolutions. Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=ATT. This usually indicates AI term-hit overreach or unapproved remap.,attitude;attitudes,PE;performance expectancy;useful,correlation;correlations;fornell;inter-construct;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S191,ATT-SE,ATT,SE,,21,24,BI;EE;FC;PE;SE;SI;UB,no,yes,no,,notes=draft_status=included_row_draft_reconciled; decision_summary=Use R2 direct Table 2 values for unresolved R1-R2 correlation differences; values reconciled from the Phase 1 pairwise comparison workbook and confirmed against S191 PDF Table 2.; notes=Raw R2 workbook grid is blank; comparison workbook stores R2 direct values in R2_beta column with direct source labels and USE_R2_DIRECT_VALUE resolutions. Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=ATT. This usually indicates AI term-hit overreach or unapproved remap.,attitude;attitudes,SE;computer self-efficacy;efficacy;self efficacy;self-efficacy,correlation;correlations;fornell;inter-construct;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S191,ATT-SI,ATT,SI,,21,24,BI;EE;FC;PE;SE;SI;UB,no,yes,no,,notes=draft_status=included_row_draft_reconciled; decision_summary=Use R2 direct Table 2 values for unresolved R1-R2 correlation differences; values reconciled from the Phase 1 pairwise comparison workbook and confirmed against S191 PDF Table 2.; notes=Raw R2 workbook grid is blank; comparison workbook stores R2 direct values in R2_beta column with direct source labels and USE_R2_DIRECT_VALUE resolutions. Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=ATT. This usually indicates AI term-hit overreach or unapproved remap.,attitude;attitudes,SI;social influence,correlation;correlations;fornell;inter-construct;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S191,ATT-UB,ATT,UB,,21,24,BI;EE;FC;PE;SE;SI;UB,no,yes,no,,notes=draft_status=included_row_draft_reconciled; decision_summary=Use R2 direct Table 2 values for unresolved R1-R2 correlation differences; values reconciled from the Phase 1 pairwise comparison workbook and confirmed against S191 PDF Table 2.; notes=Raw R2 workbook grid is blank; comparison workbook stores R2 direct values in R2_beta column with direct source labels and USE_R2_DIRECT_VALUE resolutions. Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=ATT. This usually indicates AI term-hit overreach or unapproved remap.,attitude;attitudes,UB;actual use;usage behavior;use;use behaviour,correlation;correlations;fornell;inter-construct;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S214,ANX-ATT,ANX,ATT,,21,24,ATT;BI;EE;FC;PE;SI;UB,no,yes,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=ANX. This usually indicates AI term-hit overreach or unapproved remap.,apprehension,attitudes,correlation;fornell;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S214,ANX-BI,ANX,BI,,21,24,ATT;BI;EE;FC;PE;SI;UB,no,yes,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=ANX. This usually indicates AI term-hit overreach or unapproved remap.,apprehension,BI;behavioral intention;intention to use;usage intention,correlation;fornell;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S214,ANX-EE,ANX,EE,,21,24,ATT;BI;EE;FC;PE;SI;UB,no,yes,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=ANX. This usually indicates AI term-hit overreach or unapproved remap.,apprehension,EE;effort expectancy,correlation;fornell;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S214,ANX-FC,ANX,FC,,21,24,ATT;BI;EE;FC;PE;SI;UB,no,yes,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=ANX. This usually indicates AI term-hit overreach or unapproved remap.,apprehension,FC;facilitating;facilitating conditions;resources;support,correlation;fornell;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S214,ANX-PE,ANX,PE,,21,24,ATT;BI;EE;FC;PE;SI;UB,no,yes,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=ANX. This usually indicates AI term-hit overreach or unapproved remap.,apprehension,PE;performance expectancy,correlation;fornell;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S214,ANX-SI,ANX,SI,,21,24,ATT;BI;EE;FC;PE;SI;UB,no,yes,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=ANX. This usually indicates AI term-hit overreach or unapproved remap.,apprehension,SI;social influence,correlation;fornell;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S214,ANX-UB,ANX,UB,,21,24,ATT;BI;EE;FC;PE;SI;UB,no,yes,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=ANX. This usually indicates AI term-hit overreach or unapproved remap.,apprehension,UB;actual use;use;use behavior,correlation;fornell;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,candidate_only_not_analytic_input_until_human_confirmed
