study_id,reference_record_id,phase_block,pair,sample_or_stratum,n,construct_1,construct_2,r_value,r_source,original_beta,source_location,evidence_type,mapping_confidence,decision_status,step3_decision_source,notes
S198,S198_full_sample_EE_FC,phase1,Pair B,full_sample,520,EE,FC,0.45,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S198,S198_full_sample_EE_PE,phase1,Pair B,full_sample,520,EE,PE,0.166,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S198,S198_full_sample_EE_SI,phase1,Pair B,full_sample,520,EE,SI,-0.136,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S198,S198_full_sample_EE_UB,phase1,Pair B,full_sample,520,EE,UB,0.017,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S198,S198_full_sample_FC_PE,phase1,Pair B,full_sample,520,FC,PE,-0.027,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S198,S198_full_sample_FC_SI,phase1,Pair B,full_sample,520,FC,SI,-0.046,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S198,S198_full_sample_FC_UB,phase1,Pair B,full_sample,520,FC,UB,-0.16,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S198,S198_full_sample_PE_SI,phase1,Pair B,full_sample,520,PE,SI,-0.293,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S198,S198_full_sample_PE_UB,phase1,Pair B,full_sample,520,PE,UB,0.348,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S198,S198_full_sample_SI_UB,phase1,Pair B,full_sample,520,SI,UB,0.286,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S199,S199_full_sample_BI_EE,phase2,Pair C,full_sample,197,BI,EE,0.207,coder_agreed_direct_correlation,,Table 4,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S199,S199_full_sample_BI_FC,phase2,Pair C,full_sample,197,BI,FC,0.388,coder_agreed_direct_correlation,,Table 4,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S199,S199_full_sample_BI_PE,phase2,Pair C,full_sample,197,BI,PE,0.703,coder_agreed_direct_correlation,,Table 4,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S199,S199_full_sample_BI_SI,phase2,Pair C,full_sample,197,BI,SI,0.559,coder_agreed_direct_correlation,,Table 4,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S199,S199_full_sample_BI_UB,phase2,Pair C,full_sample,197,BI,UB,0.738,coder_agreed_direct_correlation,,Table 4,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S199,S199_full_sample_EE_FC,phase2,Pair C,full_sample,197,EE,FC,0.462,coder_agreed_direct_correlation,,Table 4,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S199,S199_full_sample_EE_PE,phase2,Pair C,full_sample,197,EE,PE,0.45,coder_agreed_direct_correlation,,Table 4,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S199,S199_full_sample_EE_SI,phase2,Pair C,full_sample,197,EE,SI,0.044,coder_agreed_direct_correlation,,Table 4,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S199,S199_full_sample_EE_UB,phase2,Pair C,full_sample,197,EE,UB,0.179,coder_agreed_direct_correlation,,Table 4,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S199,S199_full_sample_FC_PE,phase2,Pair C,full_sample,197,FC,PE,0.502,coder_agreed_direct_correlation,,Table 4,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S199,S199_full_sample_FC_SI,phase2,Pair C,full_sample,197,FC,SI,0.352,coder_agreed_direct_correlation,,Table 4,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S199,S199_full_sample_FC_UB,phase2,Pair C,full_sample,197,FC,UB,0.434,coder_agreed_direct_correlation,,Table 4,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
