ai_trace_status,candidate_status,recommended_human_action,study_id,missing_pair,construct_1,construct_2,present_full10_pairs,missing_full10_pairs,sample_size_values_seen,candidate_value,construct_1_terms_found,construct_2_terms_found,table_terms_found,base_study_id_used_for_source_text,source_packet_exists,source_packet_file,pdf_exists,pdf_matched_stem,pdf_text_status,pdf_path_local_only,paper_b_boundary
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S191,TRU-UB,TRU,UB,21,24,331.0,,,UB;actual use;usage behavior;use;use behaviour,correlation;correlations;fornell;inter-construct;larcker;latent;table,S191,true,S191_source_packet_20260609.txt,true,S191,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S214,ANX-ATT,ANX,ATT,21,24,1117.0,,apprehension,attitudes,correlation;fornell;larcker;latent;table,S214,true,S214_source_packet_20260609.txt,true,S214,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S214,ANX-BI,ANX,BI,21,24,1117.0,,apprehension,BI;behavioral intention;intention to use;usage intention,correlation;fornell;larcker;latent;table,S214,true,S214_source_packet_20260609.txt,true,S214,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S214,ANX-EE,ANX,EE,21,24,1117.0,,apprehension,EE;effort expectancy,correlation;fornell;larcker;latent;table,S214,true,S214_source_packet_20260609.txt,true,S214,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S214,ANX-FC,ANX,FC,21,24,1117.0,,apprehension,FC;facilitating;facilitating conditions;resources;support,correlation;fornell;larcker;latent;table,S214,true,S214_source_packet_20260609.txt,true,S214,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S214,ANX-PE,ANX,PE,21,24,1117.0,,apprehension,PE;performance expectancy,correlation;fornell;larcker;latent;table,S214,true,S214_source_packet_20260609.txt,true,S214,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S214,ANX-SE,ANX,SE,21,24,1117.0,,apprehension,efficacy;self-efficacy,correlation;fornell;larcker;latent;table,S214,true,S214_source_packet_20260609.txt,true,S214,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S214,ANX-SI,ANX,SI,21,24,1117.0,,apprehension,SI;social influence,correlation;fornell;larcker;latent;table,S214,true,S214_source_packet_20260609.txt,true,S214,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S214,ANX-TRU,ANX,TRU,21,24,1117.0,,apprehension,,correlation;fornell;larcker;latent;table,S214,true,S214_source_packet_20260609.txt,true,S214,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S214,ANX-UB,ANX,UB,21,24,1117.0,,apprehension,UB;actual use;use;use behavior,correlation;fornell;larcker;latent;table,S214,true,S214_source_packet_20260609.txt,true,S214,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S214,ATT-SE,ATT,SE,21,24,1117.0,,attitudes,efficacy;self-efficacy,correlation;fornell;larcker;latent;table,S214,true,S214_source_packet_20260609.txt,true,S214,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S214,ATT-TRU,ATT,TRU,21,24,1117.0,,attitudes,,correlation;fornell;larcker;latent;table,S214,true,S214_source_packet_20260609.txt,true,S214,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S214,BI-SE,BI,SE,21,24,1117.0,,BI;behavioral intention;intention to use;usage intention,efficacy;self-efficacy,correlation;fornell;larcker;latent;table,S214,true,S214_source_packet_20260609.txt,true,S214,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S214,BI-TRU,BI,TRU,21,24,1117.0,,BI;behavioral intention;intention to use;usage intention,,correlation;fornell;larcker;latent;table,S214,true,S214_source_packet_20260609.txt,true,S214,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S214,EE-SE,EE,SE,21,24,1117.0,,EE;effort expectancy,efficacy;self-efficacy,correlation;fornell;larcker;latent;table,S214,true,S214_source_packet_20260609.txt,true,S214,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S214,EE-TRU,EE,TRU,21,24,1117.0,,EE;effort expectancy,,correlation;fornell;larcker;latent;table,S214,true,S214_source_packet_20260609.txt,true,S214,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S214,FC-SE,FC,SE,21,24,1117.0,,FC;facilitating;facilitating conditions;resources;support,efficacy;self-efficacy,correlation;fornell;larcker;latent;table,S214,true,S214_source_packet_20260609.txt,true,S214,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S214,FC-TRU,FC,TRU,21,24,1117.0,,FC;facilitating;facilitating conditions;resources;support,,correlation;fornell;larcker;latent;table,S214,true,S214_source_packet_20260609.txt,true,S214,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S214,PE-SE,PE,SE,21,24,1117.0,,PE;performance expectancy,efficacy;self-efficacy,correlation;fornell;larcker;latent;table,S214,true,S214_source_packet_20260609.txt,true,S214,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S214,PE-TRU,PE,TRU,21,24,1117.0,,PE;performance expectancy,,correlation;fornell;larcker;latent;table,S214,true,S214_source_packet_20260609.txt,true,S214,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S214,SE-SI,SE,SI,21,24,1117.0,,efficacy;self-efficacy,SI;social influence,correlation;fornell;larcker;latent;table,S214,true,S214_source_packet_20260609.txt,true,S214,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S214,SE-TRU,SE,TRU,21,24,1117.0,,efficacy;self-efficacy,,correlation;fornell;larcker;latent;table,S214,true,S214_source_packet_20260609.txt,true,S214,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S214,SE-UB,SE,UB,21,24,1117.0,,efficacy;self-efficacy,UB;actual use;use;use behavior,correlation;fornell;larcker;latent;table,S214,true,S214_source_packet_20260609.txt,true,S214,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S214,SI-TRU,SI,TRU,21,24,1117.0,,SI;social influence,,correlation;fornell;larcker;latent;table,S214,true,S214_source_packet_20260609.txt,true,S214,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S214,TRU-UB,TRU,UB,21,24,1117.0,,,UB;actual use;use;use behavior,correlation;fornell;larcker;latent;table,S214,true,S214_source_packet_20260609.txt,true,S214,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S223,ANX-ATT,ANX,ATT,21,24,300.0,,,attitude;attitudes,correlation;fornell;larcker;latent;pearson;table,S223,true,S223_source_packet_20260609.txt,true,S223,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S223.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S223,ANX-BI,ANX,BI,21,24,300.0,,,BI;behavioral intention;intention to use;usage intention,correlation;fornell;larcker;latent;pearson;table,S223,true,S223_source_packet_20260609.txt,true,S223,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S223.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S223,ANX-EE,ANX,EE,21,24,300.0,,,EE;PEOU;ease of use;easy to use;perceived ease of use,correlation;fornell;larcker;latent;pearson;table,S223,true,S223_source_packet_20260609.txt,true,S223,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S223.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S223,ANX-FC,ANX,FC,21,24,300.0,,,FC;facilitating;facilitating conditions;resources;support,correlation;fornell;larcker;latent;pearson;table,S223,true,S223_source_packet_20260609.txt,true,S223,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S223.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S223,ANX-PE,ANX,PE,21,24,300.0,,,PE;PU;perceived usefulness;useful;usefulness,correlation;fornell;larcker;latent;pearson;table,S223,true,S223_source_packet_20260609.txt,true,S223,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S223.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S223,ANX-SE,ANX,SE,21,24,300.0,,,SE,correlation;fornell;larcker;latent;pearson;table,S223,true,S223_source_packet_20260609.txt,true,S223,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S223.pdf,candidate_only_not_analytic_input_until_human_confirmed
