ai_trace_status,candidate_status,recommended_human_action,review_priority,study_id,pair,construct_1,construct_2,human_coded_value_to_check,sample_size_numeric,source_file,source_location,source_location_terms_found,construct_1_terms_found,construct_2_terms_found,table_terms_found,base_study_id_used_for_source_text,source_packet_exists,source_packet_file,exact_value_found_in_source_packet_text,broad_value_found_in_source_packet_text,pdf_exists,pdf_matched_stem,pdf_text_status,exact_value_found_in_pdf_text,broad_value_found_in_pdf_text,pdf_path_local_only,paper_b_boundary
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S208,BI-PE,BI,PE,0.241,526.0,latest_human_R4_CORRELATIONS,Table2,,behavioural intention;usage intention,PE;performance expectancy,correlation;correlations;fornell;larcker;latent;matrix;table,S208,false,,false,false,true,S208,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S208.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S208,BI-SI,BI,SI,0.462,526.0,latest_human_R4_CORRELATIONS,Table2,,behavioural intention;usage intention,SI;social influence,correlation;correlations;fornell;larcker;latent;matrix;table,S208,false,,false,false,true,S208,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S208.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S208,BI-TRU,BI,TRU,0.524,526.0,latest_human_R4_CORRELATIONS,Table2,,behavioural intention;usage intention,trust,correlation;correlations;fornell;larcker;latent;matrix;table,S208,false,,false,false,true,S208,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S208.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S208,EE-PE,EE,PE,0.402,526.0,latest_human_R4_CORRELATIONS,Table2,,EE;ease of use;effort expectancy,PE;performance expectancy,correlation;correlations;fornell;larcker;latent;matrix;table,S208,false,,false,false,true,S208,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S208.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S208,EE-SI,EE,SI,0.362,526.0,latest_human_R4_CORRELATIONS,,,EE;ease of use;effort expectancy,SI;social influence,correlation;correlations;fornell;larcker;latent;matrix;table,S208,false,,false,false,true,S208,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S208.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S208,EE-TRU,EE,TRU,0.395,526.0,latest_human_R4_CORRELATIONS,Table2,,EE;ease of use;effort expectancy,trust,correlation;correlations;fornell;larcker;latent;matrix;table,S208,false,,false,false,true,S208,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S208.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S208,PE-SI,PE,SI,0.296,526.0,latest_human_R4_CORRELATIONS,Table2,,PE;performance expectancy,SI;social influence,correlation;correlations;fornell;larcker;latent;matrix;table,S208,false,,false,false,true,S208,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S208.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S208,PE-TRU,PE,TRU,0.295,526.0,latest_human_R4_CORRELATIONS,Table2,,PE;performance expectancy,trust,correlation;correlations;fornell;larcker;latent;matrix;table,S208,false,,false,false,true,S208,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S208.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S208,SI-TRU,SI,TRU,0.241,526.0,latest_human_R4_CORRELATIONS,Table2,,SI;social influence,trust,correlation;correlations;fornell;larcker;latent;matrix;table,S208,false,,false,false,true,S208,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S208.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S028,ATT-BI,ATT,BI,0.877,508.0,latest_human_R4_CORRELATIONS,Table4,,attitude;attitude toward;attitudes,behavioral intention;intention to use;usage intention,correlation;latent;table,S028,false,,false,false,true,S028,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S028.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S028,ATT-EE,ATT,EE,0.63,508.0,latest_human_R4_CORRELATIONS,"Table 4, p.7",Table 4,attitude;attitude toward;attitudes,PEOU;ease of use;easy to use;perceived ease of use,correlation;latent;table,S028,false,,false,false,true,S028,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S028.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S028,ATT-PE,ATT,PE,0.809,508.0,latest_human_R4_CORRELATIONS,Table4,,attitude;attitude toward;attitudes,PU;perceived usefulness;useful;usefulness,correlation;latent;table,S028,false,,false,false,true,S028,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S028.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S028,ATT-SE,ATT,SE,0.721,508.0,latest_human_R4_CORRELATIONS,Table4,,attitude;attitude toward;attitudes,computer self-efficacy;efficacy;self-efficacy,correlation;latent;table,S028,false,,false,false,true,S028,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S028.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S028,BI-EE,BI,EE,0.627,508.0,latest_human_R4_CORRELATIONS,Table4,,behavioral intention;intention to use;usage intention,PEOU;ease of use;easy to use;perceived ease of use,correlation;latent;table,S028,false,,false,false,true,S028,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S028.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S028,BI-PE,BI,PE,0.823,508.0,latest_human_R4_CORRELATIONS,Table4,,behavioral intention;intention to use;usage intention,PU;perceived usefulness;useful;usefulness,correlation;latent;table,S028,false,,false,false,true,S028,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S028.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S028,BI-SE,BI,SE,0.685,508.0,latest_human_R4_CORRELATIONS,Table4,,behavioral intention;intention to use;usage intention,computer self-efficacy;efficacy;self-efficacy,correlation;latent;table,S028,false,,false,false,true,S028,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S028.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S028,EE-PE,EE,PE,0.667,508.0,latest_human_R4_CORRELATIONS,Table4,,PEOU;ease of use;easy to use;perceived ease of use,PU;perceived usefulness;useful;usefulness,correlation;latent;table,S028,false,,false,false,true,S028,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S028.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S028,EE-SE,EE,SE,0.792,508.0,latest_human_R4_CORRELATIONS,Table4,,PEOU;ease of use;easy to use;perceived ease of use,computer self-efficacy;efficacy;self-efficacy,correlation;latent;table,S028,false,,false,false,true,S028,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S028.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S028,PE-SE,PE,SE,0.744,508.0,latest_human_R4_CORRELATIONS,Table4,,PU;perceived usefulness;useful;usefulness,computer self-efficacy;efficacy;self-efficacy,correlation;latent;table,S028,false,,false,false,true,S028,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S028.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S145,BI-EE,BI,EE,0.201,374.0,latest_human_R4_CORRELATIONS,Table3,,behavioral intention;intention to use,EE;ease of use;easy to use;effort expectancy;perceived ease of use,correlation;correlations;latent;table,S145,false,,false,false,true,S145,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S145.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S145,BI-UB,BI,UB,0.338,374.0,latest_human_R4_CORRELATIONS,Table3,,behavioral intention;intention to use,use;use behavior,correlation;correlations;latent;table,S145,false,,false,false,true,S145,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S145.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S145,EE-UB,EE,UB,0.204,374.0,latest_human_R4_CORRELATIONS,Table3,,EE;ease of use;easy to use;effort expectancy;perceived ease of use,use;use behavior,correlation;correlations;latent;table,S145,false,,false,false,true,S145,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S145.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S110,BI-EE,BI,EE,0.623,353.0,latest_human_R4_CORRELATIONS,Figure3,,BI;behavioral intention;behavioural intention;intention to use,EE;ease of use;effort expectancy;perceived ease of use,correlation;correlations;latent;table,S110,false,,false,false,true,S110,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S110.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S110,BI-PE,BI,PE,0.681,353.0,latest_human_R4_CORRELATIONS,Figure3,,BI;behavioral intention;behavioural intention;intention to use,PE;perceived usefulness;performance expectancy;usefulness,correlation;correlations;latent;table,S110,false,,false,false,true,S110,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S110.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p2_source_or_pdf_presence_gap,S110,BI-SI,BI,SI,0.52,353.0,latest_human_R4_CORRELATIONS,"Table 4, p.627",Table 4,BI;behavioral intention;behavioural intention;intention to use,SI;social influence,correlation;correlations;latent;table,S110,false,,false,false,true,S110,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S110.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p1_review_value_not_found_in_any_text,S072,ANX-BI,ANX,BI,-0.623,500.0,latest_human_R4_CORRELATIONS,,,anxiety,BI;behavioral intention;behavioural intention;intention to use;usage intention,correlation;correlations;fornell;larcker;latent;table,S072,true,S072_source_packet_20260609.txt,true,true,true,S072,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p1_review_value_not_found_in_any_text,S072,ANX-EE,ANX,EE,-0.592,500.0,latest_human_R4_CORRELATIONS,,,anxiety,EE;ease of use;easy to use;effort expectancy;perceived ease of use,correlation;correlations;fornell;larcker;latent;table,S072,true,S072_source_packet_20260609.txt,true,true,true,S072,ok,false,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p1_review_value_not_found_in_any_text,S072,ANX-FC,ANX,FC,-0.568,500.0,latest_human_R4_CORRELATIONS,,,anxiety,FC;facilitating;facilitating conditions;resources;support,correlation;correlations;fornell;larcker;latent;table,S072,true,S072_source_packet_20260609.txt,true,true,true,S072,ok,true,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf,candidate_only_not_analytic_input_until_human_confirmed
ai_trace_auto_value_visible_exact,ai_candidate_only_existing_human_value_under_review,human_confirm_source_table_before_any_use,p1_review_value_not_found_in_any_text,S072,ANX-PE,ANX,PE,-0.522,500.0,latest_human_R4_CORRELATIONS,,,anxiety,PE;perceived usefulness;performance expectancy;useful;usefulness,correlation;correlations;fornell;larcker;latent;table,S072,true,S072_source_packet_20260609.txt,true,true,true,S072,ok,false,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf,candidate_only_not_analytic_input_until_human_confirmed
