task_unit_id,study_id,decision_id,paper1_primary_analysis_record_id,review_priority,denominator_family,source_condition,freeze_tier,freeze_use,downstream_masem_impact,source_evidence_status,construct_pair,statistic_value,primary_model_id,primary_score_status,primary_answer_state,primary_is_correct,primary_model_value,primary_expected_value,expert_review_decision,rerun_input_role,substitution_eligibility,review_basis,review_note
P2-TASK-08362,S025,R2R3-DIFF-V2-0425,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,BI-EE,0.506000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.506000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08363,S025,R2R3-DIFF-V2-0426,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,BI-FC,0.436000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.436000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08364,S025,R2R3-DIFF-V2-0427,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,BI-PE,0.849000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.849000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08365,S025,R2R3-DIFF-V2-0428,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,BI-SE,0.036000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.036000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08366,S025,R2R3-DIFF-V2-0429,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,BI-SI,-0.187000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,-0.187000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08367,S025,R2R3-DIFF-V2-0430,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,BI-UB,0.652000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.652000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08368,S025,R2R3-DIFF-V2-0431,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,EE-FC,0.427000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.427000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08369,S025,R2R3-DIFF-V2-0432,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,EE-PE,0.355000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.355000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08370,S025,R2R3-DIFF-V2-0433,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,EE-SE,0.121000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.121000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08371,S025,R2R3-DIFF-V2-0434,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,EE-SI,-0.118000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,-0.118000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08372,S025,R2R3-DIFF-V2-0435,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,EE-UB,0.580000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.580000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08373,S025,R2R3-DIFF-V2-0436,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,FC-PE,0.391000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.391000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08374,S025,R2R3-DIFF-V2-0437,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,FC-SE,0.104000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.104000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08375,S025,R2R3-DIFF-V2-0438,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,FC-SI,-0.215000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,-0.215000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08376,S025,R2R3-DIFF-V2-0439,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,FC-UB,0.503000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.503000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08377,S025,R2R3-DIFF-V2-0440,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,PE-SE,0.072000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.072000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08378,S025,R2R3-DIFF-V2-0441,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,PE-SI,-0.065000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,-0.065000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08379,S025,R2R3-DIFF-V2-0442,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,PE-UB,0.532000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.532000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08380,S025,R2R3-DIFF-V2-0443,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,SE-SI,-0.110000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,-0.110000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08381,S025,R2R3-DIFF-V2-0444,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,SE-UB,-0.073000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,-0.073000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08382,S025,R2R3-DIFF-V2-0445,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,SI-UB,-0.147000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,-0.147000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08383,S027,R2R3-DIFF-V2-0446,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,BI-EE,0.474000,codex:gpt-5.5,scored,value mismatch beta path mismatch,0,,0.474000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
