review_priority,study_id,pair,construct_1,construct_2,r_numeric,sample_size_numeric,source_file,source_location_present,source_packet_exists,value_found_in_source_packet_text,pdf_exists,pdf_text_status,value_found_in_pdf_text,pdf_path_local_only
p1_review_value_not_found_in_any_text,S072,ANX-SI,ANX,SI,-0.571,500.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf
p1_review_value_not_found_in_any_text,S072,ANX-UB,ANX,UB,-0.506,500.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf
p1_review_value_not_found_in_any_text,S219,ANX-ATT,ANX,ATT,-0.08,432.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S219.pdf
p1_review_value_not_found_in_any_text,S219,ANX-BI,ANX,BI,-0.12,432.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S219.pdf
p1_review_value_not_found_in_any_text,S219,ANX-EE,ANX,EE,-0.1,432.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S219.pdf
p1_review_value_not_found_in_any_text,S219,ANX-PE,ANX,PE,-0.07,432.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S219.pdf
p1_review_value_not_found_in_any_text,S048,FC-TRU,FC,TRU,-0.035,355.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S048.pdf
p1_review_value_not_found_in_any_text,S007,BI-FC,BI,FC,-0.086,363.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S007.pdf
p1_review_value_not_found_in_any_text,S007,BI-SE,BI,SE,-0.029,363.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S007.pdf
p1_review_value_not_found_in_any_text,S007,BI-SI,BI,SI,-0.054,363.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S007.pdf
p1_review_value_not_found_in_any_text,S012,BI-EE,BI,EE,0.776,1190.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S012.pdf
p1_review_value_not_found_in_any_text,S012,BI-PE,BI,PE,0.787,1190.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S012.pdf
p1_review_value_not_found_in_any_text,S012,EE-FC,EE,FC,0.79,1190.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S012.pdf
p1_review_value_not_found_in_any_text,S012,EE-PE,EE,PE,0.787,1190.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S012.pdf
p1_review_value_not_found_in_any_text,S012,EE-SI,EE,SI,0.335,1190.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S012.pdf
p1_review_value_not_found_in_any_text,S012,FC-SI,FC,SI,0.366,1190.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S012.pdf
p1_review_value_not_found_in_any_text,S012,PE-SI,PE,SI,0.383,1190.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S012.pdf
p1_review_value_not_found_in_any_text,S198,BI-FC,BI,FC,-0.171,520.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S198.pdf
p1_review_value_not_found_in_any_text,S198,EE-SI,EE,SI,-0.136,520.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S198.pdf
p1_review_value_not_found_in_any_text,S198,FC-PE,FC,PE,-0.027,520.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S198.pdf
p1_review_value_not_found_in_any_text,S198,FC-SI,FC,SI,-0.046,520.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S198.pdf
p1_review_value_not_found_in_any_text,S198,FC-UB,FC,UB,-0.16,520.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S198.pdf
p1_review_value_not_found_in_any_text,S198,PE-SI,PE,SI,-0.293,520.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S198.pdf
p1_review_value_not_found_in_any_text,S010,BI-FC,BI,FC,0.113,296.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S010.pdf
p1_review_value_not_found_in_any_text,S010,FC-UB,FC,UB,0.067,296.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S010.pdf
p1_review_value_not_found_in_any_text,S170,ATT-PE,ATT,PE,0.43,90.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S170.pdf
p1_review_value_not_found_in_any_text,S170,ATT-SI,ATT,SI,0.485,90.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S170.pdf
p1_review_value_not_found_in_any_text,S170,BI-PE,BI,PE,-0.101,90.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S170.pdf
p1_review_value_not_found_in_any_text,S130,ANX-EE,ANX,EE,-0.52,500.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S130.pdf
p1_review_value_not_found_in_any_text,S130,ANX-FC,ANX,FC,-0.49,500.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S130.pdf
p1_review_value_not_found_in_any_text,S130,ANX-UB,ANX,UB,-0.5,500.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S130.pdf
p1_review_value_not_found_in_any_text,S225,BI-EE,BI,EE,-0.057,302.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S225.pdf
p1_review_value_not_found_in_any_text,S225,BI-PE,BI,PE,0.184,302.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S225.pdf
p1_review_value_not_found_in_any_text,S225,BI-SI,BI,SI,-0.076,302.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S225.pdf
p1_review_value_not_found_in_any_text,S225,BI-TRU,BI,TRU,0.435,302.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S225.pdf
p1_review_value_not_found_in_any_text,S160,PE-UB,PE,UB,-0.014,351.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S160.pdf
p1_review_value_not_found_in_any_text,S127,ANX-BI,ANX,BI,-0.302,265.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S127.pdf
p1_review_value_not_found_in_any_text,S127,ANX-EE,ANX,EE,-0.351,265.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S127.pdf
p1_review_value_not_found_in_any_text,S127,ANX-PE,ANX,PE,-0.273,265.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S127.pdf
p1_review_value_not_found_in_any_text,S127,ANX-SE,ANX,SE,-0.319,265.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S127.pdf
p1_review_value_not_found_in_any_text,S127,ANX-SI,ANX,SI,-0.105,265.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S127.pdf
p2_source_or_pdf_presence_gap,S108,EE-PE,EE,PE,0.61,114.0,latest_human_R4_CORRELATIONS,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S108.pdf
p1_review_value_not_found_in_any_text,S063,EE-PE,EE,PE,0.62,388.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S063.pdf
p1_review_value_not_found_in_any_text,S162,ANX-ATT,ANX,ATT,-0.323,156.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S162.pdf
p1_review_value_not_found_in_any_text,S162,ATT-PE,ATT,PE,-0.591,156.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S162.pdf
p1_review_value_not_found_in_any_text,S162,PE-UB,PE,UB,-0.079,156.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S162.pdf
p1_review_value_not_found_in_any_text,S080,BI-FC,BI,FC,-0.058,251.0,latest_human_R4_CORRELATIONS,true,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S080.pdf
p2_source_or_pdf_presence_gap,S224,BI-EE,BI,EE,0.2,301.0,latest_human_R4_CORRELATIONS,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S224.pdf
p2_source_or_pdf_presence_gap,S224,BI-FC,BI,FC,0.073,301.0,latest_human_R4_CORRELATIONS,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S224.pdf
p2_source_or_pdf_presence_gap,S224,BI-PE,BI,PE,0.26,301.0,latest_human_R4_CORRELATIONS,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S224.pdf
p2_source_or_pdf_presence_gap,S224,BI-SI,BI,SI,0.27,301.0,latest_human_R4_CORRELATIONS,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S224.pdf
p2_source_or_pdf_presence_gap,S224,BI-UB,BI,UB,0.043,301.0,latest_human_R4_CORRELATIONS,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S224.pdf
p1_review_value_not_found_in_any_text,S148,EE-PE,EE,PE,0.58,603.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S148.pdf
p1_review_value_not_found_in_any_text,S129,BI-SI,BI,SI,-0.087,300.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S129.pdf
p1_review_value_not_found_in_any_text,S129,EE-SI,EE,SI,-0.064,300.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S129.pdf
p1_review_value_not_found_in_any_text,S115,ATT-EE,ATT,EE,0.79,112.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S115.pdf
p1_review_value_not_found_in_any_text,S115,ATT-PE,ATT,PE,0.74,112.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S115.pdf
p1_review_value_not_found_in_any_text,S036,ANX-BI,ANX,BI,-0.336,480.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S036.pdf
p1_review_value_not_found_in_any_text,S036,ANX-EE,ANX,EE,-0.321,480.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S036.pdf
p1_review_value_not_found_in_any_text,S036,ANX-PE,ANX,PE,-0.366,480.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S036.pdf
p1_review_value_not_found_in_any_text,S036,ANX-SE,ANX,SE,-0.318,480.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S036.pdf
p1_review_value_not_found_in_any_text,S036,ANX-SI,ANX,SI,-0.374,480.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S036.pdf
p1_review_value_not_found_in_any_text,S036,ANX-TRU,ANX,TRU,-0.26,480.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S036.pdf
p1_review_value_not_found_in_any_text,S128,BI-FC,BI,FC,-0.216,395.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S128.pdf
p1_review_value_not_found_in_any_text,S128,EE-FC,EE,FC,-0.121,395.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S128.pdf
p1_review_value_not_found_in_any_text,S128,FC-PE,FC,PE,-0.065,395.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S128.pdf
p1_review_value_not_found_in_any_text,S128,FC-SI,FC,SI,-0.063,395.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S128.pdf
p1_review_value_not_found_in_any_text,S128,FC-UB,FC,UB,-0.101,395.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S128.pdf
p1_review_value_not_found_in_any_text,S128,PE-SI,PE,SI,-0.22,395.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S128.pdf
p1_review_value_not_found_in_any_text,S070,BI-EE,BI,EE,-0.058,245.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S070.pdf
p1_review_value_not_found_in_any_text,S070,EE-FC,EE,FC,0.576,245.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S070.pdf
p1_review_value_not_found_in_any_text,S070,EE-PE,EE,PE,0.502,245.0,latest_human_R4_CORRELATIONS,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S070.pdf
