study_id,pair,construct_1,construct_2,r_numeric,sample_size_numeric,source_file,source_location_present,flag_present,notes_present,source_packet_exists,value_found_in_source_packet_text,pdf_exists,pdf_text_status,value_found_in_pdf_text,pdf_path_local_only
S090,EE-UB,EE,UB,0.47,681.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S090.pdf
S090,PE-UB,PE,UB,0.74,681.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S090.pdf
S176,BI-EE,BI,EE,0.23,1214.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf
S176,BI-FC,BI,FC,0.53,1214.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf
S176,BI-PE,BI,PE,0.05,1214.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf
S176,BI-SI,BI,SI,0.09,1214.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf
S176,BI-TRU,BI,TRU,0.57,1214.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf
S176,BI-UB,BI,UB,0.63,1214.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf
S176,EE-FC,EE,FC,0.24,1214.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf
S176,EE-PE,EE,PE,0.15,1214.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf
S176,EE-SI,EE,SI,0.02,1214.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf
S176,EE-TRU,EE,TRU,0.31,1214.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf
S176,EE-UB,EE,UB,0.25,1214.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf
S176,FC-PE,FC,PE,0.39,1214.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf
S176,FC-SI,FC,SI,0.32,1214.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf
S176,FC-TRU,FC,TRU,0.55,1214.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf
S176,FC-UB,FC,UB,0.71,1214.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf
S176,PE-SI,PE,SI,0.75,1214.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf
S176,PE-TRU,PE,TRU,0.25,1214.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf
S176,PE-UB,PE,UB,0.47,1214.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf
S176,SI-TRU,SI,TRU,0.32,1214.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf
S176,SI-UB,SI,UB,0.37,1214.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf
S176,TRU-UB,TRU,UB,0.67,1214.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf
S047,BI-EE,BI,EE,0.448,359.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S047.pdf
S047,BI-FC,BI,FC,0.308,359.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S047.pdf
S047,BI-PE,BI,PE,0.524,359.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S047.pdf
S047,BI-SI,BI,SI,0.534,359.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S047.pdf
S047,EE-FC,EE,FC,0.304,359.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S047.pdf
S047,EE-PE,EE,PE,0.573,359.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S047.pdf
S047,EE-SI,EE,SI,0.506,359.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S047.pdf
S047,FC-PE,FC,PE,0.325,359.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S047.pdf
S047,FC-SI,FC,SI,0.488,359.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S047.pdf
S047,PE-SI,PE,SI,0.639,359.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S047.pdf
S072,ANX-BI,ANX,BI,-0.623,500.0,latest_human_R4_CORRELATIONS,false,false,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf
S072,ANX-EE,ANX,EE,-0.592,500.0,latest_human_R4_CORRELATIONS,false,false,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf
S072,ANX-FC,ANX,FC,-0.568,500.0,latest_human_R4_CORRELATIONS,false,false,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf
S072,ANX-PE,ANX,PE,-0.522,500.0,latest_human_R4_CORRELATIONS,false,false,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf
S072,ANX-SI,ANX,SI,-0.571,500.0,latest_human_R4_CORRELATIONS,false,false,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf
S072,ANX-UB,ANX,UB,-0.506,500.0,latest_human_R4_CORRELATIONS,false,false,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf
S072,BI-EE,BI,EE,0.664,500.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf
S072,BI-FC,BI,FC,0.666,500.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf
S072,BI-PE,BI,PE,0.636,500.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf
S072,BI-SI,BI,SI,0.696,500.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf
S072,BI-UB,BI,UB,0.646,500.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf
S072,EE-FC,EE,FC,0.68,500.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf
S072,EE-PE,EE,PE,0.706,500.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf
S072,EE-SI,EE,SI,0.717,500.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf
S072,EE-UB,EE,UB,0.646,500.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf
S072,FC-PE,FC,PE,0.705,500.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf
S072,FC-SI,FC,SI,0.734,500.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf
S072,FC-UB,FC,UB,0.591,500.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf
S072,PE-SI,PE,SI,0.67,500.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf
S072,PE-UB,PE,UB,0.464,500.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf
S072,SI-UB,SI,UB,0.498,500.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf
S219,ANX-ATT,ANX,ATT,-0.08,432.0,latest_human_R4_CORRELATIONS,false,false,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S219.pdf
S219,ANX-BI,ANX,BI,-0.12,432.0,latest_human_R4_CORRELATIONS,false,false,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S219.pdf
S219,ANX-EE,ANX,EE,-0.1,432.0,latest_human_R4_CORRELATIONS,false,false,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S219.pdf
S219,ANX-PE,ANX,PE,-0.07,432.0,latest_human_R4_CORRELATIONS,false,false,false,true,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S219.pdf
S219,ATT-BI,ATT,BI,0.65,432.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S219.pdf
S219,ATT-EE,ATT,EE,0.6,432.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S219.pdf
S219,ATT-PE,ATT,PE,0.63,432.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S219.pdf
S219,BI-EE,BI,EE,0.56,432.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S219.pdf
S219,BI-PE,BI,PE,0.5,432.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S219.pdf
S219,EE-PE,EE,PE,0.61,432.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S219.pdf
S052,BI-EE,BI,EE,0.701,524.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S052.pdf
S052,BI-FC,BI,FC,0.546,524.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S052.pdf
S052,BI-PE,BI,PE,0.804,524.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S052.pdf
S052,BI-SI,BI,SI,0.613,524.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S052.pdf
S052,EE-FC,EE,FC,0.557,524.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S052.pdf
S052,EE-PE,EE,PE,0.796,524.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S052.pdf
S052,EE-SI,EE,SI,0.542,524.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S052.pdf
S052,FC-PE,FC,PE,0.538,524.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S052.pdf
S052,FC-SI,FC,SI,0.413,524.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S052.pdf
S052,PE-SI,PE,SI,0.651,524.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S052.pdf
S146,BI-EE,BI,EE,0.566,346.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S146.pdf
S146,BI-PE,BI,PE,0.459,346.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S146.pdf
S146,BI-SE,BI,SE,0.33,346.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S146.pdf
S146,BI-SI,BI,SI,0.379,346.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S146.pdf
